Level_4,Level_6,Level_6_Kod,Level_7,Level_7_Kod,Level_8,Level_8_Kod,Level_9,Level_9_Kod,Level_10,Level_10_Kod,Level_12,Level_12_Kod
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół wycinania wafla ciemnego506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10226034,"2-Transportery tempa podawania z pieca C506181UGP12PLPAPL34P05            0,00PLPA-PR-U12-010801-002",10226040,"3-Transporter polikordowy z pieca C506181UGP12PLPAPL40P05            0,00PLPA-PR-U12-010801-002",10226094,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół wycinania wafla ciemnego506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10226034,"2-Transporter płytkowy z pieca C506181UGP12PLPAPL34P05            0,00PLPA-PR-U12-010801-002",10226041,,,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół wycinania wafla ciemnego506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10226034,"2-Transporter płytkowy z pieca C506181UGP12PLPAPL34P05            0,00PLPA-PR-U12-010801-002",10226041,"3-Rozdrabniacz odpadu wafla506181UGP12PLPAPL41P05            0,00PLPA-PR-U12-010801-002",10226069,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół wycinania wafla ciemnego506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10226034,"2-Przekładacze wycinania waf. ciemnego 06181UGP12PLPAPL34P05            0,00PLPA-PR-U12-010801-002",10181843,,,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół wycinania wafla ciemnego506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10226034,"2-Przekładacze wycinania waf. ciemnego 06181UGP12PLPAPL34P05            0,00PLPA-PR-U12-010801-002",10181843,"3-Przekładacz 1- z pieca C (L-2,1)506181UGP12PLPAPL43P05            0,00PLPA-PR-U12-010801-002",10226045,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół wycinania wafla ciemnego506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10226034,"2-Przekładacze wycinania waf. ciemnego 06181UGP12PLPAPL34P05            0,00PLPA-PR-U12-010801-002",10181843,"3-Przekładacz 1- z pieca A (L-1,1)506181UGP12PLPAPL43P05            0,00PLPA-PR-U12-010801-002",10226064,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół wycinania wafla ciemnego506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10226034,"2-Przekładacze wycinania waf. ciemnego 06181UGP12PLPAPL34P05            0,00PLPA-PR-U12-010801-002",10181844,,,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół wycinania wafla ciemnego506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10226034,"2-Przekładacze wycinania waf. ciemnego 06181UGP12PLPAPL34P05            0,00PLPA-PR-U12-010801-002",10181844,"3-Przekładacz 2- z pieca C (L-2,2)506181UGP12PLPAPL44P05            0,00PLPA-PR-U12-010801-002",10226065,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół wycinania wafla ciemnego506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10226034,"2-Przekładacze wycinania waf. ciemnego 06181UGP12PLPAPL34P05            0,00PLPA-PR-U12-010801-002",10181844,"3-Przekładacz 2- z pieca A (L-1,2)506181UGP12PLPAPL44P05            0,00PLPA-PR-U12-010801-002",10226066,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół wycinania wafla ciemnego506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10226034,"2-Synchronizator wafel ciemny506181UGP12PLPAPL34P05            0,00PLPA-PR-U12-010801-002",10220404,,,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół wycinania wafla ciemnego506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10226034,"2-Zespół centrowania form506181UGP12PLPAPL34P05            0,00PLPA-PR-U12-010801-002",10226281,,,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół wycinania wafla ciemnego506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10226034,"2-Przekładacz finalny wafla ciemnego506181UGP12PLPAPL34P05            0,00PLPA-PR-U12-010801-002",10226067,,,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół wycinania wafla ciemnego506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10226034,"2-Transportery odpadu wafla506181UGP12PLPAPL34P05            0,00PLPA-PR-U12-010801-002",10226070,,,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół wycinania wafla ciemnego506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10226034,"2-Układ centralnego smarowania506181UGP12PLPAPL34P05            0,00PLPA-PR-U12-010801-002",10226071,,,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół uzupełniania wafla ciemnego6181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10181845,,,,,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół uzupełniania wafla ciemnego6181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10181845,"2-Zespół przenośników506181UGP12PLPAPL45P05            0,00PLPA-PR-U12-010801-002",10226072,,,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół uzupełniania wafla ciemnego6181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10181845,"2-Robot Dielle UGP12PLPAPL45P05            0,00PLPA-PR-U12-010801-002",10226073,,,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół uzupełniania wafla ciemnego6181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10181845,"2-Robot Fanuc6181UGP12PLPAPL45P05            0,00PLPA-PR-U12-010801-002",10226074,,,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół uzupełniania wafla ciemnego6181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10181845,"2-Zespół centrowania form506181UGP12PLPAPL45P05            0,00PLPA-PR-U12-010801-002",10226280,,,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Urządzenie do wyrównywania wafla506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10226075,,,,,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół nalewania kremu jasnego506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10218562,,,,,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół nalewania kremu jasnego506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10218562,"2-System wizyjny506181UGP12PLPAPL62P05            0,00PLPA-PR-U12-010801-002",10226077,,,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół nalewania kremu jasnego506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10218562,"2-Nalewarka kremu jasnego6181UGP12PLPAPL62P05            0,00PLPA-PR-U12-010801-002",10164150,,,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół nalewania kremu jasnego506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10218562,"2-Zespół centrowania form506181UGP12PLPAPL62P05            0,00PLPA-PR-U12-010801-002",10226279,,,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół nalewania kremu jasnego506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10218562,"2-Stół wibracyjny506181UGP12PLPAPL62P05            0,00PLPA-PR-U12-010801-002",10226300,,,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół zimnych stempli506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10226004,,,,,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół zimnych stempli506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10226004,"2-Zimny stempel nr.06181UGP12PLPAPL04P05            0,00PLPA-PR-U12-010801-002",10178520,,,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół zimnych stempli506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10226004,"2-Zimny stempel nr.06181UGP12PLPAPL04P05            0,00PLPA-PR-U12-010801-002",10181847,,,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół zimnych stempli506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10226004,"2-Zespół centrowania form506181UGP12PLPAPL04P05            0,00PLPA-PR-U12-010801-002",10226278,,,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół zimnych stempli506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10226004,"2-Centrala chłodnicza506181UGP12PLPAPL04P05            0,00PLPA-PR-U12-010801-002",10226005,,,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół zimnych stempli506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10226004,"2-Osuszacz tampone fredo PRANA6181UGP12PLPAPL04P05            0,00PLPA-PR-U12-010801-002",10181980,,,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół nalewania kremu ciemnego506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10218563,,,,,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół nalewania kremu ciemnego506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10218563,"2-System wizyjny506181UGP12PLPAPL63P05            0,00PLPA-PR-U12-010801-002",10226079,,,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół nalewania kremu ciemnego506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10218563,"2-Nalewarka kremu ciemnego6181UGP12PLPAPL63P05            0,00PLPA-PR-U12-010801-002",10181848,,,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół nalewania kremu ciemnego506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10218563,"2-Zespół centrowania form506181UGP12PLPAPL63P05            0,00PLPA-PR-U12-010801-002",10226277,,,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół nalewania kremu ciemnego506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10218563,"2-Stół wibracyjny506181UGP12PLPAPL63P05            0,00PLPA-PR-U12-010801-002",10226301,,,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-System wizyjny506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10226246,,,,,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Stanowisko kontroli form506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10226247,,,,,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół transporterów wafla jasnego506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10226033,,,,,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół transporterów wafla jasnego506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10226033,"2-Przenośnik pionowy wafla-piec B6181UGP12PLPAPL33P05            0,00PLPA-PR-U12-010801-002",10181838,,,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół transporterów wafla jasnego506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10226033,"2-Transporter z gwiazdą z pieca B6181UGP12PLPAPL33P05            0,00PLPA-PR-U12-010801-002",10181839,,,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół transporterów wafla jasnego506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10226033,"2-Przenośnik pionowy wafla-piec D6181UGP12PLPAPL33P05            0,00PLPA-PR-U12-010801-002",10181840,,,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół transporterów wafla jasnego506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10226033,"2-Transporter z gwiazdą z pieca D6181UGP12PLPAPL33P05            0,00PLPA-PR-U12-010801-002",10181841,,,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół wycinania wafla jasnego506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10226080,,,,,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół wycinania wafla jasnego506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10226080,"2-Transportery tempa podawania z pieca B506181UGP12PLPAPL80P05            0,00PLPA-PR-U12-010801-002",10226083,,,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół wycinania wafla jasnego506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10226080,"2-Transportery tempa podawania z pieca B506181UGP12PLPAPL80P05            0,00PLPA-PR-U12-010801-002",10226083,"3-Transporter taśmowy z pieca B506181UGP12PLPAPL83P05            0,00PLPA-PR-U12-010801-002",10226084,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół wycinania wafla jasnego506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10226080,"2-Transportery tempa podawania z pieca B506181UGP12PLPAPL80P05            0,00PLPA-PR-U12-010801-002",10226083,"3-Regulator tempa z pieca B506181UGP12PLPAPL83P05            0,00PLPA-PR-U12-010801-002",10226085,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół wycinania wafla jasnego506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10226080,"2-Transportery tempa podawania z pieca B506181UGP12PLPAPL80P05            0,00PLPA-PR-U12-010801-002",10226083,"3-Transporter polikordowy z pieca B506181UGP12PLPAPL83P05            0,00PLPA-PR-U12-010801-002",10226086,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół wycinania wafla jasnego506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10226080,"2-Transporter płytkowy z pieca B506181UGP12PLPAPL80P05            0,00PLPA-PR-U12-010801-002",10226089,,,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół wycinania wafla jasnego506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10226080,"2-Transporter płytkowy z pieca B506181UGP12PLPAPL80P05            0,00PLPA-PR-U12-010801-002",10226089,"3-Rozdrabniacz odpadu wafla506181UGP12PLPAPL89P05            0,00PLPA-PR-U12-010801-002",10226090,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół wycinania wafla jasnego506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10226080,"2-Transportery tempa podawania z pieca D506181UGP12PLPAPL80P05            0,00PLPA-PR-U12-010801-002",10226091,,,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół wycinania wafla jasnego506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10226080,"2-Transportery tempa podawania z pieca D506181UGP12PLPAPL80P05            0,00PLPA-PR-U12-010801-002",10226091,"3-Transporter taśmowy z pieca D506181UGP12PLPAPL91P05            0,00PLPA-PR-U12-010801-002",10226092,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół wycinania wafla jasnego506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10226080,"2-Transportery tempa podawania z pieca D506181UGP12PLPAPL80P05            0,00PLPA-PR-U12-010801-002",10226091,"3-Regulator tempa z pieca D506181UGP12PLPAPL91P05            0,00PLPA-PR-U12-010801-002",10226093,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół wycinania wafla jasnego506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10226080,"2-Transportery tempa podawania z pieca D506181UGP12PLPAPL80P05            0,00PLPA-PR-U12-010801-002",10226091,"3-Transporter polikordowy z pieca D506181UGP12PLPAPL91P05            0,00PLPA-PR-U12-010801-002",10226095,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół wycinania wafla jasnego506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10226080,"2-Transporter płytkowy z pieca D506181UGP12PLPAPL80P05            0,00PLPA-PR-U12-010801-002",10226096,,,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół wycinania wafla jasnego506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10226080,"2-Transporter płytkowy z pieca D506181UGP12PLPAPL80P05            0,00PLPA-PR-U12-010801-002",10226096,"3-Rozdrabniacz odpadu wafla506181UGP12PLPAPL96P05            0,00PLPA-PR-U12-010801-002",10226097,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół wycinania wafla jasnego506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10226080,"2-Przekładacze wycinania waf. jasnego 06181UGP12PLPAPL80P05            0,00PLPA-PR-U12-010801-002",10181849,,,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół wycinania wafla jasnego506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10226080,"2-Przekładacze wycinania waf. jasnego 06181UGP12PLPAPL80P05            0,00PLPA-PR-U12-010801-002",10181849,"3-Przekładacz 1- z pieca D (L-1,1)506181UGP12PLPAPL49P05            0,00PLPA-PR-U12-010801-002",10226099,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół wycinania wafla jasnego506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10226080,"2-Przekładacze wycinania waf. jasnego 06181UGP12PLPAPL80P05            0,00PLPA-PR-U12-010801-002",10181849,"3-Przekładacz 1- z pieca B (L-2,1)506181UGP12PLPAPL49P05            0,00PLPA-PR-U12-010801-002",10226098,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół wycinania wafla jasnego506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10226080,"2-Przekładacze wycinania waf. jasnego 06181UGP12PLPAPL80P05            0,00PLPA-PR-U12-010801-002",10181850,,,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół wycinania wafla jasnego506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10226080,"2-Przekładacze wycinania waf. jasnego 06181UGP12PLPAPL80P05            0,00PLPA-PR-U12-010801-002",10181850,"3-Przekładacz 2- z pieca D (L-1,2)506181UGP12PLPAPL50P05            0,00PLPA-PR-U12-010801-002",10226100,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół wycinania wafla jasnego506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10226080,"2-Przekładacze wycinania waf. jasnego 06181UGP12PLPAPL80P05            0,00PLPA-PR-U12-010801-002",10181850,"3-Przekładacz 2- z pieca B (L-2,2)506181UGP12PLPAPL50P05            0,00PLPA-PR-U12-010801-002",10226101,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół wycinania wafla jasnego506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10226080,"2-Synchronizator wafel jasny506181UGP12PLPAPL80P05            0,00PLPA-PR-U12-010801-002",10226102,,,,
PLPA-PR-U12-010801KINDER CARDS,PLPA-PR-U12-010801-002KINDER CARDS MODELATOR506181,,,,"1-Zespół wycinania wafla jasnego506181UGP12PLPAPL10P05            0,00PLPA-PR-U12-010801-002",10226080,"2-System wizyjny506181UGP12PLPAPL80P05            0,00PLPA-PR-U12-010801-002",10226251,,,,
